,Unnamed: 0,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
7,7,7,0.4877063856510333,0.5122936143489663,-0.0245872286979329,0.952005592087696,1.0504139978916038,3422.609295723135,1669.2284091127588,1753.3808866103743,False,False,False,3371,1639,1732,,,,,,,,,,,,,,,,,,,,
8,8,8,0.4967426129034615,0.503257387096539,-0.0065147741930775,0.9870547867550172,1.0131149895818252,9578.767666815049,4758.1820792089,4820.585587606152,False,False,False,2717,1364,1353,,,,,,,,,,,,,,,,,,,,
9,9,9,0.4938542337920145,0.5061457662079852,-0.0122915324159706,0.9757154297504884,1.024888988642643,24279.146083255528,11990.35908607055,12288.786997184972,False,False,False,1889,929,960,,,,,,,,,,,,,,,,,,,,
10,10,10,0.519131961873699,0.4808680381263006,0.0382639237473985,1.0795726076877423,0.9262924910088508,59021.15559149365,30639.76829426494,28381.387297228684,False,False,False,1280,670,610,,,,,,,,,,,,,,,,,,,,
11,11,11,0.4915993791113694,0.5084006208886306,-0.016801241777261,0.9669527512616048,1.0341766944613142,110263.97633405056,54205.70230416999,56058.274029880566,False,False,False,658,335,323,,,,,,,,,,,,,,,,,,,,
12,12,12,0.4582554308199831,0.5417445691800167,-0.0834891383600335,0.8458883704429146,1.1821890865769806,181702.679543554,83266.23969537666,98436.43984817728,False,False,False,291,143,148,,,,,,,,,,,,,,,,,,,,
13,13,13,0.530535535469944,0.4694644645300547,0.0610710709398893,1.1300866744004212,0.8848878786492725,339555.88440317527,180146.462953809,159409.42144936582,False,False,False,144,67,77,,,,,,,,,,,,,,,,,,,,
14,14,14,0.4470848064889798,0.5529151935110188,-0.1058303870220389,0.8085956250360664,1.236712108052027,236234.10643280784,105616.67976060898,130617.42667219858,False,False,False,31,19,12,,,,,,,,,,,,,,,,,,,,
15,15,15,0.3021277342807367,0.6978722657192615,-0.3957445314385249,0.4329269826611449,2.3098583365100787,485281.209766548,146616.91239578204,338664.29737076507,False,False,False,13,5,8,,,,,,,,,,,,,,,,,,,,
16,16,16,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
17,17,17,0.0,1.0,-1.0,0.0,,325115.0564335946,0.0,325115.0564335946,False,True,False,1,0,1,,,,,,,,,,,,,,,,,,,,
18,18,18,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
19,19,19,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
20,20,20,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
0,0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.4257284919543596,0.57427150804564,6.0,random,False,0.5,20.0,50.0,29.0,21.0,pyr,1000.0,1.0,1.9267289638519287,53595.0,13428.0,40167.0,1121168978.0,2.0224809646606445,2024-11-10 23:13:13.702058
1,1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
2,2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,
3,3,3,0.4531048680868106,0.5468951319131901,-0.0937902638263793,0.8285041165053433,1.206994606397409,65.04116063179775,29.470466508283785,35.570694123514016,False,False,False,5539,2435,3104,,,,,,,,,,,,,,,,,,,,
4,4,4,0.4450013511605162,0.554998648839484,-0.1099972976789677,0.8018061883412242,1.2471841880751744,193.0574655679833,85.91083302937741,107.14663253860594,False,False,False,5376,2414,2962,,,,,,,,,,,,,,,,,,,,
5,5,5,0.5444754009128152,0.455524599087184,0.0889508018256312,1.1952711269685057,0.8366302652488895,592.2389029037615,322.45951409469143,269.7793888090697,False,False,False,5733,3332,2401,,,,,,,,,,,,,,,,,,,,
6,6,6,0.4828844000912001,0.5171155999087999,-0.0342311998175997,0.9338035831376256,1.070889015696375,1524.883881962861,736.3426385503767,788.5412434124846,False,False,False,4342,2056,2286,,,,,,,,,,,,,,,,,,,,
7,7,7,0.4761608794025301,0.5238391205974704,-0.0476782411949402,0.9089830459005042,1.1001305299477042,3929.754707928157,1871.1954575633044,2058.559250364855,False,False,False,3405,1578,1827,,,,,,,,,,,,,,,,,,,,
8,8,8,0.529828415659798,0.470171584340202,0.0596568313195959,1.1268831067349874,0.8874034884570979,9990.86260667345,5293.4429059685135,4697.419700704937,False,False,False,2649,1397,1252,,,,,,,,,,,,,,,,,,,,
9,9,9,0.5094548977435827,0.4905451022564174,0.0189097954871652,1.0385485359046165,0.9628822971946716,22020.25232590493,11218.325396981789,10801.92692892315,False,False,False,1749,897,852,,,,,,,,,,,,,,,,,,,,
10,10,10,0.4995542158444702,0.5004457841555295,-0.0008915683110593,0.9982184517498458,1.0017847278288947,45741.6631296991,22850.44065617875,22891.22247352034,False,False,False,1092,555,537,,,,,,,,,,,,,,,,,,,,
11,11,11,0.4999378169549392,0.500062183045061,-0.0001243660901218,0.9997512987497584,1.00024876311794,86466.23378942382,43227.74016099994,43238.49362842389,False,False,False,622,306,316,,,,,,,,,,,,,,,,,,,,
12,12,12,0.519409615152113,0.4805903848478864,0.0388192303042266,1.08077404693919,0.9252627807191092,133994.97769423987,69598.2797964811,64396.6978977587,False,False,False,288,139,149,,,,,,,,,,,,,,,,,,,,
13,13,13,0.5442267036942059,0.4557732963057931,0.0884534073884127,1.194073255509613,0.8374695567343686,221111.1300408116,120334.5814522118,100776.5485885996,False,False,False,136,72,64,,,,,,,,,,,,,,,,,,,,
14,14,14,0.4501264633031249,0.5498735366968756,-0.0997470733937506,0.8185999748361459,1.2215978875398377,215297.0548672584,96910.90186697786,118386.15300028064,False,False,False,51,20,31,,,,,,,,,,,,,,,,,,,,
