,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,com_sizes,edge_probs,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
10,10,0.49860238620102054,0.5013976137989801,-0.002795227597959503,0.9944251278405961,1.0056061255928939,272940334.4049079,136088702.02479157,136851632.38011646,False,False,False,8566,4308,4258,,,,,,,,,,,,,,,,,,,,,,
11,11,0.49370720405537805,0.5062927959446216,-0.012585591889243596,0.9751416729804304,1.0254920158868734,1718452070.314378,848412166.9380875,870039903.37629,False,False,False,6014,3010,3004,,,,,,,,,,,,,,,,,,,,,,
12,12,0.5074252824692468,0.49257471753075444,0.01485056493849237,1.0301488574422522,0.970733494266927,11211310953.272268,5688902627.314741,5522408325.9575405,False,False,False,4244,2122,2122,,,,,,,,,,,,,,,,,,,,,,
13,13,0.4738224334972106,0.5261775665027862,-0.05235513300557561,0.9004991160046,1.1104952600474198,63651298664.86999,30159413228.64645,33491885436.223335,False,False,False,2659,1259,1400,,,,,,,,,,,,,,,,,,,,,,
14,14,0.5219490661768337,0.4780509338231657,0.04389813235366798,1.091827312212523,0.9158957545892121,347091524759.4614,181164097226.09424,165927427533.36697,False,False,False,1574,795,779,,,,,,,,,,,,,,,,,,,,,,
15,15,0.4797550077715851,0.5202449922284169,-0.040489984456831836,0.9221713133971803,1.0843972106615496,1689618142236.711,810602764959.7844,879015377276.9299,False,False,False,806,396,410,,,,,,,,,,,,,,,,,,,,,,
16,16,0.4955304562491338,0.504469543750868,-0.008939087501734276,0.9822802236280317,1.0180394310561611,8639028924759.656,4280901944635.616,4358126980124.056,False,False,False,446,227,219,,,,,,,,,,,,,,,,,,,,,,
17,17,0.40349806174725555,0.5965019382527441,-0.19300387650548853,0.6764404872332355,1.4783266508635249,29761451402665.914,12008687955760.836,17752763446905.066,False,False,False,178,79,99,,,,,,,,,,,,,,,,,,,,,,
18,18,0.3750981244431444,0.624901875556857,-0.24980375111371264,0.6002512380185934,1.6659690753841045,131758493699106.94,49422363865988.87,82336129833118.25,False,False,False,73,37,36,,,,,,,,,,,,,,,,,,,,,,
19,19,0.3951284207329985,0.6048715792670029,-0.20974315853400435,0.6532434888275361,1.5308227592055061,755920014538129.4,298685481544916.3,457234532993214.06,False,False,False,36,18,18,,,,,,,,,,,,,,,,,,,,,,
20,20,0.6924477739560441,0.30755222604395477,0.38489554791208924,2.25148028633381,0.44415223445209306,3755434162382493.0,2600442025980238.0,1154992136402250.5,False,False,False,17,11,6,,,,,,,,,,,,,,,,,,,,,,
21,21,1.0,0.0,1.0,,0.0,1.1082683234752352e+16,1.1082683234752352e+16,0.0,False,False,True,4,4,0,,,,,,,,,,,,,,,,,,,,,,
22,22,0.8591154261057173,0.14088457389428277,0.7182308522114346,6.098009188361403,0.16398794575590173,8.999209075315138e+16,7.731359339353803e+16,1.2678497359613356e+16,False,False,False,2,1,1,,,,,,,,,,,,,,,,,,,,,,
23,23,0.0,1.0,-1.0,0.0,,1.330197996594732e+17,0.0,1.330197996594732e+17,False,True,False,2,0,2,,,,,,,,,,,,,,,,,,,,,,
24,24,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
25,25,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
26,26,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
27,27,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
28,28,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
29,29,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
30,30,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
