,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,com_sizes,edge_probs,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
10,10,0.5091105395273055,0.49088946047269344,0.018221079054612014,1.0371184971807428,0.9642099747698608,169808109.03446466,86451098.00664781,83357011.02781665,False,False,False,8700,4450,4250,,,,,,,,,,,,,,,,,,,,,,
11,11,0.5109646612260217,0.48903533877397964,0.021929322452042075,1.044841999572095,0.9570825066464982,1052770020.9354165,537928277.0961769,514841743.839241,False,False,False,6272,3190,3082,,,,,,,,,,,,,,,,,,,,,,
12,12,0.48036587960462124,0.5196341203953774,-0.039268240790756144,0.9244309808584589,1.0817465237603408,6375627993.907574,3062634149.3252583,3312993844.5823064,False,False,False,4394,2106,2288,,,,,,,,,,,,,,,,,,,,,,
13,13,0.49030159093384246,0.509698409066159,-0.019396818132316557,0.9619445189796564,1.0395609936638648,35998832329.12108,17650284762.728706,18348547566.392426,False,False,False,2900,1438,1462,,,,,,,,,,,,,,,,,,,,,,
14,14,0.5225182550460851,0.47748174495391466,0.04503651009217043,1.0943209045541986,0.9138087336523806,202573359004.07413,105848278065.63297,96725080938.44112,False,False,False,1790,933,857,,,,,,,,,,,,,,,,,,,,,,
15,15,0.4943054832468117,0.5056945167531876,-0.011389033506375778,0.9774784318811699,1.0230404757632217,1026216068291.9442,507264229552.6926,518951838739.2508,False,False,False,1062,520,542,,,,,,,,,,,,,,,,,,,,,,
16,16,0.47762676037953833,0.5223732396204626,-0.04474647924092417,0.9143400238621807,1.0936850339067414,5100752677472.353,2436255976838.376,2664496700633.981,False,False,False,586,277,309,,,,,,,,,,,,,,,,,,,,,,
17,17,0.4848151974941796,0.5151848025058186,-0.030369605011638885,0.9410510464130085,1.0626416110068486,23029941550342.855,11165265661008.885,11864675889333.928,False,False,False,288,147,141,,,,,,,,,,,,,,,,,,,,,,
18,18,0.5247793244507616,0.47522067554924075,0.049558648901520896,1.1042855486963883,0.9055628783519828,102149514775474.17,53605953356846.43,48543561418627.984,False,False,False,160,78,82,,,,,,,,,,,,,,,,,,,,,,
19,19,0.47909627085964773,0.5209037291403519,-0.04180745828070416,0.9197405279672329,1.0872631678090263,361340570978243.1,173116920065972.12,188223650912270.84,False,False,False,65,30,35,,,,,,,,,,,,,,,,,,,,,,
20,20,0.49341869427232804,0.506581305727673,-0.013162611455344954,0.9740167840650226,1.0266763533853467,921223649331629.4,454548970186001.56,466674679145628.75,False,False,False,21,11,10,,,,,,,,,,,,,,,,,,,,,,
21,21,0.708782077487652,0.2912179225123465,0.41756415497530547,2.4338545903114954,0.4108708893212949,2251535203866836.5,1595847799333320.5,655687404533512.8,False,False,False,4,3,1,,,,,,,,,,,,,,,,,,,,,,
22,22,0.0,1.0,-1.0,0.0,,9473299864133228.0,0.0,9473299864133228.0,False,True,False,2,0,2,,,,,,,,,,,,,,,,,,,,,,
23,23,0.41902097902097923,0.5809790209790235,-0.16195804195804428,0.7212325469427031,1.3865153538050787,7.589960459442237e+16,3.1803526624460076e+16,4.4096077969962504e+16,False,False,False,2,1,1,,,,,,,,,,,,,,,,,,,,,,
24,24,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
25,25,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
26,26,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
27,27,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
28,28,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
29,29,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
30,30,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
