,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,com_sizes,edge_probs,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
10,10,0.4957987614509288,0.5042012385490703,-0.00840247709814145,0.9833350724755832,1.0169473539497196,129296549.97635016,64105069.33815253,65191480.63819751,False,False,False,7837,3937,3900,,,,,,,,,,,,,,,,,,,,,,
11,11,0.49172014873784897,0.5082798512621519,-0.016559702524302927,0.9674201082667705,1.033677087601166,767851715.5065396,377568159.75748813,390283555.7490521,False,False,False,5622,2744,2878,,,,,,,,,,,,,,,,,,,,,,
12,12,0.5126027920024648,0.48739720799753583,0.025205584004928953,1.0517146663775234,0.9508282350424503,4110151187.947636,2106874974.4942057,2003276213.453433,False,False,False,3666,1833,1833,,,,,,,,,,,,,,,,,,,,,,
13,13,0.481338687103776,0.5186613128962226,-0.0373226257924467,0.9280404671325188,1.0775392188336608,21811637829.087112,10498785116.235846,11312852712.851238,False,False,False,2378,1166,1212,,,,,,,,,,,,,,,,,,,,,,
14,14,0.5095465798522478,0.49045342014775384,0.01909315970449398,1.0389296086440625,0.9625291181229587,102830162318.63783,52396757515.113396,50433404803.524605,False,False,False,1357,676,681,,,,,,,,,,,,,,,,,,,,,,
15,15,0.5311360855909749,0.4688639144090262,0.062272171181948686,1.1328150221593378,0.8827566552691278,462933719159.27313,245880803482.32803,217052915676.94562,False,False,False,750,386,364,,,,,,,,,,,,,,,,,,,,,,
16,16,0.5104907331207876,0.48950926687921503,0.020981466241572575,1.0428622452345722,0.9588994179907901,2096045348755.71,1070011726740.7194,1026033622014.9962,False,False,False,385,201,184,,,,,,,,,,,,,,,,,,,,,,
17,17,0.5423738691434233,0.45762613085657655,0.08474773828684674,1.1851899019145113,0.8437466421074272,8291184000545.958,4496921546156.158,3794262454389.7983,False,False,False,189,93,96,,,,,,,,,,,,,,,,,,,,,,
18,18,0.34762628756650377,0.6523737124334992,-0.3047474248669954,0.5328637266357351,1.8766524160192997,32610869223602.16,11336395402517.572,21274473821084.684,False,False,False,108,45,63,,,,,,,,,,,,,,,,,,,,,,
19,19,0.5099046997887641,0.4900953002112365,0.01980939957752759,1.0404194848817965,0.9611507805561825,132750692620785.33,67690202067552.04,65060490553233.36,False,False,False,46,21,25,,,,,,,,,,,,,,,,,,,,,,
20,20,0.759567299147754,0.24043270085224608,0.519134598295508,3.1591680185572324,0.31653903626711577,520386689033727.5,395268711901790.56,125117977131937.02,False,False,False,17,10,7,,,,,,,,,,,,,,,,,,,,,,
21,21,0.16838415736401302,0.8316158426359853,-0.6632316852719723,0.2024782943411506,4.938800987305459,1268920329686876.2,213666080476390.25,1055254249210483.9,False,False,False,6,3,3,,,,,,,,,,,,,,,,,,,,,,
22,22,0.9818082153040697,0.018191784695933248,0.9636164306081364,53.96986781201032,0.018528857685611425,7577721361485456.0,7439869085991561.0,137852275493917.58,False,False,False,3,2,1,,,,,,,,,,,,,,,,,,,,,,
23,23,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
24,24,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
25,25,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
26,26,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
27,27,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
28,28,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
29,29,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
30,30,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
