,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,com_sizes,edge_probs,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
10,10,0.5029962772853355,0.49700372271466425,0.005992554570671237,1.0120573635503967,0.988086284449235,212705178.27436852,106989912.83132099,105715265.44304748,False,False,False,8739,4420,4319,,,,,,,,,,,,,,,,,,,,,,
11,11,0.5013589112125322,0.49864108878746793,0.0027178224250642698,1.0054504582277268,0.9945790882254566,1357787383.7870848,680738804.3936055,677048579.3934796,False,False,False,6339,3190,3149,,,,,,,,,,,,,,,,,,,,,,
12,12,0.507705409347136,0.4922945906528639,0.015410818694272096,1.031304058559398,0.9696461404378397,8292293219.996816,4210042123.6849637,4082251096.311851,False,False,False,4427,2252,2175,,,,,,,,,,,,,,,,,,,,,,
13,13,0.4946882616908997,0.5053117383090999,-0.010623476618200213,0.9789763905866327,1.021475093388891,47676012293.98069,23584763646.06327,24091248647.9174,False,False,False,2866,1402,1464,,,,,,,,,,,,,,,,,,,,,,
14,14,0.4977433136127695,0.5022566863872299,-0.004513372774460336,0.9910138124652449,1.0090676713298286,267504389369.4442,133148521170.70769,134355868198.73637,False,False,False,1798,890,908,,,,,,,,,,,,,,,,,,,,,,
15,15,0.5133565192478599,0.48664348075214053,0.02671303849571932,1.0548924203288053,0.9479639636507242,1393704440216.8066,715467260289.9868,678237179926.8203,False,False,False,1032,526,506,,,,,,,,,,,,,,,,,,,,,,
16,16,0.4503675526551079,0.5496324473448928,-0.09926489468978489,0.8193976808150548,1.2204086286957758,7260808125925.07,3270032385971.1943,3990775739953.881,False,False,False,582,271,311,,,,,,,,,,,,,,,,,,,,,,
17,17,0.5167988299820041,0.48320117001799384,0.03359765996401022,1.0695314126883406,0.9349889008742915,29204142172446.11,15092666505348.252,14111475667097.797,False,False,False,263,134,129,,,,,,,,,,,,,,,,,,,,,,
18,18,0.5901305979925002,0.4098694020074989,0.18026119598500132,1.4398015443507133,0.6945401634854863,119094541531706.69,70281333011748.72,48813208519957.86,False,False,False,125,76,49,,,,,,,,,,,,,,,,,,,,,,
19,19,0.4521942344332169,0.5478057655667814,-0.0956115311335645,0.8254645402743415,1.2114390760718226,492358490458566.6,222641670659605.84,269716819798959.9,False,False,False,58,26,32,,,,,,,,,,,,,,,,,,,,,,
20,20,0.26560197369237515,0.7343980263076243,-0.4687960526152491,0.3616594328660681,2.76503226274296,1869018866715480.5,496415099867917.9,1372603766847561.5,False,False,False,20,8,12,,,,,,,,,,,,,,,,,,,,,,
21,21,0.7161170478887245,0.28388295211127357,0.432234095777451,2.52257855768679,0.3964197653836407,5427419301583767.0,3886667487904450.5,1540751813679306.5,False,False,False,6,4,2,,,,,,,,,,,,,,,,,,,,,,
22,22,0.0,1.0,-1.0,0.0,,4727913040377357.0,0.0,4727913040377357.0,False,True,False,1,0,1,,,,,,,,,,,,,,,,,,,,,,
23,23,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
24,24,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
25,25,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
26,26,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
27,27,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
28,28,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
29,29,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
30,30,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
