,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,com_sizes,edge_probs,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
10,10,0.5017823398983892,0.4982176601016108,0.003564679796778388,1.007154864394111,0.9928959640199768,187156278.5793015,93911715.39219669,93244563.18710482,False,False,False,8347,4201,4146,,,,,,,,,,,,,,,,,,,,,,
11,11,0.5047969731734867,0.49520302682651074,0.009593946346975921,1.019373763541912,0.9809944455754914,1122920997.2325642,566847120.5159516,556073876.7166097,False,False,False,5860,2927,2933,,,,,,,,,,,,,,,,,,,,,,
12,12,0.5028326100293646,0.49716738997063437,0.00566522005873026,1.0113949952732517,0.9887333877204196,6731735831.557755,3384936298.2103815,3346799533.3473673,False,False,False,4135,2077,2058,,,,,,,,,,,,,,,,,,,,,,
13,13,0.5037539916150598,0.49624600838493876,0.007507983230121144,1.0151295589350056,0.9850959330246691,36405691526.77235,18339512424.118134,18066179102.654163,False,False,False,2549,1285,1264,,,,,,,,,,,,,,,,,,,,,,
14,14,0.4807162884078295,0.5192837115921696,-0.03856742318434003,0.9257295726336401,1.0802290750581354,186451185425.25125,89630121826.86678,96821063598.3843,False,False,False,1526,755,771,,,,,,,,,,,,,,,,,,,,,,
15,15,0.4745284194912332,0.5254715805087656,-0.050943161017532504,0.9030524905491388,1.1073553425359672,916251692477.7827,434787467487.64966,481464224990.132,False,False,False,876,414,462,,,,,,,,,,,,,,,,,,,,,,
16,16,0.5617657448794322,0.4382342551205669,0.12353148975886537,1.281884604673086,0.7801014197023031,4266492855000.625,2396769536712.2017,1869723318288.4197,False,False,False,458,250,208,,,,,,,,,,,,,,,,,,,,,,
17,17,0.4788473996665326,0.5211526003334698,-0.04230520066693719,0.9188237751478792,1.0883479803720315,17322690231405.14,8294925172537.197,9027765058867.984,False,False,False,223,106,117,,,,,,,,,,,,,,,,,,,,,,
18,18,0.5613417936420205,0.43865820635798225,0.12268358728403828,1.279679225205052,0.781445834474466,69881531487977.64,39227424227912.7,30654107260065.13,False,False,False,109,54,55,,,,,,,,,,,,,,,,,,,,,,
19,19,0.6283912755264134,0.37160872447358667,0.25678255105282677,1.691002482292577,0.5913651874976846,258628444481470.1,162519858115123.2,96108586366346.92,False,False,False,50,27,23,,,,,,,,,,,,,,,,,,,,,,
20,20,0.6045323366565415,0.39546766334345873,0.20906467331308276,1.5286517525745529,0.6541712318164039,859818286239221.1,519787957680219.4,340030328559001.94,False,False,False,19,10,9,,,,,,,,,,,,,,,,,,,,,,
21,21,0.49556576128294527,0.5044342387170532,-0.008868477434107912,0.9824189621690561,1.0178956621441093,1399074069867351.8,693333206525042.8,705740863342306.9,False,False,False,6,3,3,,,,,,,,,,,,,,,,,,,,,,
22,22,1.0,0.0,1.0,,0.0,2559231628789645.5,2559231628789645.5,0.0,False,False,True,1,1,0,,,,,,,,,,,,,,,,,,,,,,
23,23,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
24,24,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
25,25,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
26,26,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
27,27,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
28,28,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
29,29,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
30,30,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,,
